"PRODUCTID","OK_ID_TIERS","ERP_ID_TIERS","ERP_ID_TIERS_QUALIAC","ROLE"
"RCB_TIE000000268126","","138055","138055","C"
"RCB_TIE000000268135","","137774","137774","C"
"RCB_TIE000000268136","WFRH02421551","137924","137924","C"
"RCB_TIE000000268128","","138075","138075","C"
"RCB_TIE000000268138","WFRE00014843","138068","138068","C"
"RCB_TIE000000268139","","137858","137858","C"
"RCB_TIE000000268141","WFRE07096014","137839","137839","C"
"RCB_TIE000000268143","WFRE08076719","137791","137791","C"
"RCB_TIE000000268137","","137837","137837","C"
"RCB_TIE000000268142","","138010","138010","C"
"RCB_TIE000000268146","","137833","137833","C"
"RCB_TIE000000268140","","137860","137860","C"
"RCB_TIE000000268145","WFRE06417003","137940","137940","C"
"RCB_TIE000000268147","","137810","137810","C"
"RCB_TIE000000268148","","138083","138083","C"
"RCB_TIE000000268144","","137765","137765","C"
"RCB_TIE000000268152","","138181","138181","C"
"RCB_TIE000000268149","","137892","137892","C"
"RCB_TIE000000268153","WFRE02890481","138116","138116","C"
"RCB_TIE000000268150","","138043","138043","C"
"RCB_TIE000000268151","","137907","137907","C"
"RCB_TIE000000268154","","137812","137812","C"
"RCB_TIE000000268155","","138021","138021","C"
"RCB_TIE000000268158","WFRE05588299","137965","137965","C"
"RCB_TIE000000268159","WFRH06814558","138019","138019","C"
"RCB_TIE000000268156","WFRE00196841","138110","138110","C"
"RCB_TIE000000268157","","137916","137916","C"
"RCB_TIE000000268162","","137873","137873","C"
"RCB_TIE000000268160","","138127","138127","C"
"RCB_TIE000000268161","","137818","137818","C"
"RCB_TIE000000268163","","137849","137849","C"
"RCB_TIE000000268164","WFRE04126943","137977","137977","C"
"RCB_TIE000000268166","WFRE08235268","137937","137937","C"
"RCB_TIE000000268167","","137889","137889","C"
"RCB_TIE000000268165","","137865","137865","C"
"RCB_TIE000000268168","","138076","138076","C"
"RCB_TIE000000268169","","138069","138069","C"
"RCB_TIE000000268170","WFRE00184217","137878","137878","C"
"RCB_TIE000000268171","","138160","138160","C"
"RCB_TIE000000268172","WFRE00062817","137902","137902","C"
"RCB_TIE000000268173","WFRE00509843","138175","138175","C"
"RCB_TIE000000268174","","138145","138145","C"
"RCB_TIE000000268175","","138011","138011","C"
"RCB_TIE000000268179","","138084","138084","C"
"RCB_TIE000000268181","","137969","137969","C"
"RCB_TIE000000268180","WFRE05035162","138034","138034","C"
"RCB_TIE000000268177","","137943","137943","C"
"RCB_TIE000000268182","WFRE08970081","138060","138060","C"
"RCB_TIE000000268178","","137861","137861","C"
"RCB_TIE000000268185","","138046","138046","C"
"RCB_TIE000000268183","","138186","138186","C"
"RCB_TIE000000268176","","138050","138050","C"
"RCB_TIE000000268186","","137908","137908","C"
"RCB_TIE000000268184","","138117","138117","C"
"RCB_TIE000000268189","","138022","138022","C"
"RCB_TIE000000268190","","138020","138020","C"
"RCB_TIE000000268191","WFRE00060832","137966","137966","C"
"RCB_TIE000000268193","","137917","137917","C"
"RCB_TIE000000268188","","137959","137959","C"
"RCB_TIE000000268192","","138111","138111","C"
"RCB_TIE000000268195","WFRE07581481","138063","138063","C"
"RCB_TIE000000268187","","138212","138212","C"
"RCB_TIE000000268198","WFRE02488653","138001","138001","C"
"RCB_TIE000000268199","","138229","138229","C"
"RCB_TIE000000268197","","138036","138036","C"
"RCB_TIE000000268202","","137938","137938","C"
"RCB_TIE000000268200","","138176","138176","C"
"RCB_TIE000000268196","","138129","138129","C"
"RCB_TIE000000268203","","137963","137963","C"
"RCB_TIE000000268207","WFRE02580156","138077","138077","C"
"RCB_TIE000000268201","","137990","137990","C"
"RCB_TIE000000268206","","138252","138252","C"
"RCB_TIE000000268210","WFRE01894079","138167","138167","C"
"RCB_TIE000000268211","WFRE02575564","138190","138190","C"
"RCB_TIE000000268208","","138234","138234","C"
"RCB_TIE000000268213","","138265","138265","C"
"RCB_TIE000000268214","","138149","138149","C"
"RCB_TIE000000268209","","138079","138079","C"
"RCB_TIE000000268212","","138276","138276","C"
"RCB_TIE000000268216","WFRE02759349","138085","138085","C"
"RCB_TIE000000268217","","137972","137972","C"
"RCB_TIE000000268215","","138013","138013","C"
"RCB_TIE000000268204","","138088","138088","C"
"RCB_TIE000000268220","","138062","138062","C"
"RCB_TIE000000268219","WFRE07593323","137945","137945","C"
"RCB_TIE000000268218","","138035","138035","C"
"RCB_TIE000000268222","WFRE05924045","138247","138247","C"
"RCB_TIE000000268221","","138187","138187","C"
"RCB_TIE000000268223","","138051","138051","C"
"RCB_TIE000000268224","","138118","138118","C"
"RCB_TIE000000268225","","138139","138139","C"
"RCB_TIE000000268228","","138108","138108","C"
"RCB_TIE000000268227","","138305","138305","C"
"RCB_TIE000000268229","WFRE08575427","138064","138064","C"
"RCB_TIE000000268226","","138294","138294","C"
"RCB_TIE000000268231","WFRE07094349","138143","138143","C"
"RCB_TIE000000268233","","138123","138123","C"
"RCB_TIE000000268234","","138230","138230","C"
"RCB_TIE000000268236","","138040","138040","C"
"RCB_TIE000000268230","","138113","138113","C"
"RCB_TIE000000268232","","138213","138213","C"
"RCB_TIE000000268235","","138177","138177","C"
"RCB_TIE000000268241","","138157","138157","C"
"RCB_TIE000000268239","","138136","138136","C"
"RCB_TIE000000268238","","138319","138319","C"
"RCB_TIE000000268244","WFRE00064531","138170","138170","C"
"RCB_TIE000000268243","WFRE04502622","138191","138191","C"
"RCB_TIE000000268237","","138120","138120","C"
"RCB_TIE000000268246","","138266","138266","C"
"RCB_TIE000000268242","","138254","138254","C"
"RCB_TIE000000268240","WFRE02146022","138078","138078","C"
"RCB_TIE000000268248","","138137","138137","C"
"RCB_TIE000000268247","WFRE00069113","138150","138150","C"
"RCB_TIE000000268245","","138235","138235","C"
"RCB_TIE000000268249","","138087","138087","C"
"RCB_TIE000000268251","","138080","138080","C"
"RCB_TIE000000268254","","138096","138096","C"
"RCB_TIE000000268252","WFRE00052919","138372","138372","C"
"RCB_TIE000000268253","","138172","138172","C"
"RCB_TIE000000268257","WFRE08352497","138220","138220","C"
"RCB_TIE000000268256","WFRE07721168","138204","138204","C"
"RCB_TIE000000268258","WFRE04277012","138153","138153","C"
"RCB_TIE000000268255","","138101","138101","C"
"RCB_TIE000000268250","","138279","138279","C"
"RCB_TIE000000268260","","138189","138189","C"
"RCB_TIE000000268259","","138248","138248","C"
"RCB_TIE000000268262","","138354","138354","C"
"RCB_TIE000000268261","","138119","138119","C"
"RCB_TIE000000268263","","138141","138141","C"
"RCB_TIE000000268266","WFRE03831144","138231","138231","C"
"RCB_TIE000000268269","WFRE00005947","138179","138179","C"
"RCB_TIE000000268270","","138242","138242","C"
"RCB_TIE000000268268","","138398","138398","C"
"RCB_TIE000000268271","","138214","138214","C"
"RCB_TIE000000268264","","138298","138298","C"
"RCB_TIE000000268267","","138126","138126","C"
"RCB_TIE000000268272","","138487","138487","C"
"RCB_TIE000000268273","","138158","138158","C"
"RCB_TIE000000268274","","138321","138321","C"
"RCB_TIE000000268275","","138267","138267","C"
"RCB_TIE000000268277","","138197","138197","C"
"RCB_TIE000000268276","","138171","138171","C"
"RCB_TIE000000268283","","138261","138261","C"
"RCB_TIE000000268278","","138122","138122","C"
"RCB_TIE000000268284","","138239","138239","C"
"RCB_TIE000000268282","","138314","138314","C"
"RCB_TIE000000268280","WFRE08025485","138479","138479","C"
"RCB_TIE000000268279","","138256","138256","C"
"RCB_TIE000000268281","","138152","138152","C"
"RCB_TIE000000268286","","138410","138410","C"
"RCB_TIE000000268287","","138173","138173","C"
"RCB_TIE000000268285","","138422","138422","C"
"RCB_TIE000000268291","","138223","138223","C"
"RCB_TIE000000268288","","138373","138373","C"
"RCB_TIE000000268292","WFRE07666760","138156","138156","C"
"RCB_TIE000000268289","","138249","138249","C"
"RCB_TIE000000268296","WFRE09600155","138469","138469","C"
"RCB_TIE000000268293","WFRE02760163","138441","138441","C"
"RCB_TIE000000268290","","138209","138209","C"
"RCB_TIE000000268294","","138367","138367","C"
"RCB_TIE000000268295","","138283","138283","C"
"RCB_TIE000000268297","","138308","138308","C"
"RCB_TIE000000268298","","138359","138359","C"
"RCB_TIE000000268302","","138227","138227","C"
"RCB_TIE000000268300","","138270","138270","C"
"RCB_TIE000000268301","","138451","138451","C"
"RCB_TIE000000268305","","138404","138404","C"
"RCB_TIE000000268299","","138271","138271","C"
"RCB_TIE000000268308","","138396","138396","C"
"RCB_TIE000000268306","","138341","138341","C"
"RCB_TIE000000268309","","138399","138399","C"
"RCB_TIE000000268311","","138299","138299","C"
"RCB_TIE000000268304","","138301","138301","C"
"RCB_TIE000000268303","","138286","138286","C"
"RCB_TIE000000268310","","138215","138215","C"
"RCB_TIE000000268313","WFRE00016455","138491","138491","C"
"RCB_TIE000000268312","","138521","138521","C"
"RCB_TIE000000268307","","138246","138246","C"
"RCB_TIE000000268314","","138495","138495","C"
"RCB_TIE000000268316","","138322","138322","C"
"RCB_TIE000000268315","","138198","138198","C"
"RCB_TIE000000268317","","138417","138417","C"
"RCB_TIE000000268320","","138505","138505","C"
"RCB_TIE000000268321","","138482","138482","C"
"RCB_TIE000000268319","","138317","138317","C"
"RCB_TIE000000268318","","138262","138262","C"
"RCB_TIE000000268324","","138531","138531","C"
"RCB_TIE000000268325","WFRE00022008","138347","138347","C"
"RCB_TIE000000268323","","138411","138411","C"
"RCB_TIE000000268326","WFRE05155014","138543","138543","C"
"RCB_TIE000000268329","","138273","138273","C"
"RCB_TIE000000268322","","138259","138259","C"
"RCB_TIE000000268328","","138551","138551","C"
"RCB_TIE000000268330","WFRE05110162","138378","138378","C"
"RCB_TIE000000268327","","138427","138427","C"
"RCB_TIE000000268331","","138471","138471","C"
"RCB_TIE000000268332","","138346","138346","C"
"RCB_TIE000000268333","","138442","138442","C"
"RCB_TIE000000268334","","138250","138250","C"
"RCB_TIE000000268336","","138284","138284","C"
"RCB_TIE000000268335","","138536","138536","C"
"RCB_TIE000000268337","","138363","138363","C"
"RCB_TIE000000268340","","138598","138598","C"
"RCB_TIE000000268339","","138452","138452","C"
"RCB_TIE000000268338","","138312","138312","C"
"RCB_TIE000000268342","","138408","138408","C"
"RCB_TIE000000268343","","138397","138397","C"
"RCB_TIE000000268348","","138303","138303","C"
"RCB_TIE000000268350","WFRE03236047","138339","138339","C"
"RCB_TIE000000268344","WFRE07772749","138300","138300","C"
"RCB_TIE000000268352","","138583","138583","C"
"RCB_TIE000000268341","","138437","138437","C"
"RCB_TIE000000268351","WFRE02604543","138522","138522","C"
"RCB_TIE000000268346","","138492","138492","C"
"RCB_TIE000000268349","","138385","138385","C"
"RCB_TIE000000268353","","138500","138500","C"
"RCB_TIE000000268345","","138400","138400","C"
"RCB_TIE000000268354","","138323","138323","C"
"RCB_TIE000000268347","","138291","138291","C"
"RCB_TIE000000268356","","138418","138418","C"
"RCB_TIE000000268355","","138430","138430","C"
"RCB_TIE000000268360","WFRE05633293","138614","138614","C"
"RCB_TIE000000268358","","138507","138507","C"
"RCB_TIE000000268357","","138371","138371","C"
"RCB_TIE000000268363","","138533","138533","C"
"RCB_TIE000000268359","","138483","138483","C"
"RCB_TIE000000268361","","138622","138622","C"
"RCB_TIE000000268366","","138453","138453","C"
"RCB_TIE000000268364","","138415","138415","C"
"RCB_TIE000000268362","","138348","138348","C"
"RCB_TIE000000268365","WFRE00238849","138546","138546","C"
"RCB_TIE000000268368","","138552","138552","C"
"RCB_TIE000000268369","","138382","138382","C"
"RCB_TIE000000268374","","138444","138444","C"
"RCB_TIE000000268375","","138447","138447","C"
"RCB_TIE000000268373","","138473","138473","C"
"RCB_TIE000000268367","","138652","138652","C"
"RCB_TIE000000268376","","138435","138435","C"
"RCB_TIE000000268372","","138677","138677","C"
"RCB_TIE000000268370","","138420","138420","C"
"RCB_TIE000000268378","","138429","138429","C"
"RCB_TIE000000268382","","138463","138463","C"
"RCB_TIE000000268377","","138538","138538","C"
"RCB_TIE000000268380","","138599","138599","C"
"RCB_TIE000000268379","","138364","138364","C"
"RCB_TIE000000268383","","138665","138665","C"
"RCB_TIE000000268384","","138702","138702","C"
"RCB_TIE000000268386","","138589","138589","C"
"RCB_TIE000000268385","WFRE08815222","138458","138458","C"
"RCB_TIE000000268387","","138525","138525","C"
"RCB_TIE000000268381","","138409","138409","C"
"RCB_TIE000000268390","","138395","138395","C"
"RCB_TIE000000268393","","138416","138416","C"
"RCB_TIE000000268388","","138494","138494","C"
"RCB_TIE000000268394","","138554","138554","C"
"RCB_TIE000000268395","WFRE09664592","138528","138528","C"
"RCB_TIE000000268392","","138402","138402","C"
"RCB_TIE000000268397","WFRE04321138","138517","138517","C"
"RCB_TIE000000268391","","138501","138501","C"
"RCB_TIE000000268400","WFRE02244045","138740","138740","C"
"RCB_TIE000000268396","","138721","138721","C"
"RCB_TIE000000268398","","138657","138657","C"
"RCB_TIE000000268401","WFRE03948806","138432","138432","C"
"RCB_TIE000000268399","","138710","138710","C"
"RCB_TIE000000268403","WFRE02351770","138562","138562","C"
"RCB_TIE000000268405","","138511","138511","C"
"RCB_TIE000000268402","","138617","138617","C"
"RCB_TIE000000268412","WFRE07868928","138476","138476","C"
"RCB_TIE000000268410","WFRE01088888","138449","138449","C"
"RCB_TIE000000268404","","138486","138486","C"
"RCB_TIE000000268406","","138534","138534","C"
"RCB_TIE000000268409","WFRE05334569","138549","138549","C"
"RCB_TIE000000268407","","138454","138454","C"
"RCB_TIE000000268408","","138630","138630","C"
"RCB_TIE000000268414","WFRE09880634","138684","138684","C"
"RCB_TIE000000268416","","138436","138436","C"
"RCB_TIE000000268415","","138678","138678","C"
"RCB_TIE000000268417","","138645","138645","C"
"RCB_TIE000000268413","","138653","138653","C"
"RCB_TIE000000268418","","138634","138634","C"
"RCB_TIE000000268420","","138539","138539","C"
"RCB_TIE000000268419","","138600","138600","C"
"RCB_TIE000000268421","","138465","138465","C"
"RCB_TIE000000268422","","138723","138723","C"
"RCB_TIE000000268424","WFRE01415855","138674","138674","C"
"RCB_TIE000000268425","","138705","138705","C"
"RCB_TIE000000268426","","138566","138566","C"
"RCB_TIE000000268423","","138759","138759","C"
"RCB_TIE000000268428","","138461","138461","C"
"RCB_TIE000000268427","WFRE02030992","138592","138592","C"
"RCB_TIE000000268430","","138573","138573","C"
"RCB_TIE000000268431","WFRE00262788","138752","138752","C"
"RCB_TIE000000268429","","138526","138526","C"
"RCB_TIE000000268432","","138641","138641","C"
"RCB_TIE000000268459","","138732","138732","C"
"RCB_TIE000000268461","","138846","138846","C"
"RCB_TIE000000268445","","138781","138781","C"
"RCB_TIE000000268462","","138851","138851","C"
"RCB_TIE000000268463","WFRE01012224","138580","138580","C"
"RCB_TIE000000268447","","138594","138594","C"
"RCB_TIE000000268460","","138654","138654","C"
"RCB_TIE000000268442","","138564","138564","C"
"RCB_TIE000000268446","","138535","138535","C"
"RCB_TIE000000268458","","138597","138597","C"
"RCB_TIE000000268451","","138550","138550","C"
"RCB_TIE000000268449","","138649","138649","C"
"RCB_TIE000000268452","WFRE04126825","138663","138663","C"
"RCB_TIE000000268443","","138516","138516","C"
"RCB_TIE000000268448","","138608","138608","C"
"RCB_TIE000000268454","WFRE08575558","138806","138806","C"
"RCB_TIE000000268466","","138607","138607","C"
"RCB_TIE000000268467","","138743","138743","C"
"RCB_TIE000000268464","","138695","138695","C"
"RCB_TIE000000268465","","138635","138635","C"
"RCB_TIE000000268456","","138648","138648","C"
"RCB_TIE000000268444","WFRE08937246","138620","138620","C"
"RCB_TIE000000268470","","138570","138570","C"
"RCB_TIE000000268468","","138675","138675","C"
"RCB_TIE000000268455","","138690","138690","C"
"RCB_TIE000000268472","","138659","138659","C"
"RCB_TIE000000268473","WFRE03674995","138835","138835","C"
"RCB_TIE000000268453","","138631","138631","C"
"RCB_TIE000000268474","","138760","138760","C"
"RCB_TIE000000268476","","138800","138800","C"
