PRODUCTID|PRODUCTIDEXT|||CATEGORIE
"RCB_TIE000000249687"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000249697"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249555"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249652"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249708"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249475"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249503"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249804"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249615"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249562"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249653"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249624"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249660"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249608"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000249834"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249584"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249560"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249530"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000249661"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249528"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249545"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249646"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249638"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250160"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249626"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249643"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250044"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250063"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250082"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249582"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250210"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250163"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249550"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250200"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250129"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250194"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000249605"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249737"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250349"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000249556"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249698"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249436"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250127"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250172"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000249580"|"RCB_STE_COM000000000016"|||"2**"
"RCB_TIE000000249674"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000249740"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249664"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249663"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250198"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250076"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250170"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250179"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250119"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250249"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250242"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000249565"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250168"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250419"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250285"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250173"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250132"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000249678"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250214"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250098"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250177"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250187"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250213"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250248"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250215"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250138"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250304"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250211"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250372"|"RCB_STE_COM000000000016"|||"C**"
"RCB_TIE000000250186"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250107"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250337"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250077"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250429"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250511"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250141"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250209"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000250357"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250435"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250319"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250143"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250381"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250366"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250224"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250217"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250189"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250156"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250131"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250231"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250387"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250216"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250338"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250303"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250339"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250432"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250371"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250322"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250472"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250237"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250448"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250430"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250293"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250439"|"RCB_STE_COM000000000016"|||"C**"
"RCB_TIE000000250402"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250347"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250343"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250327"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000272842"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250240"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250447"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272749"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272857"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272879"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250363"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250379"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272885"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250460"|"RCB_STE_COM000000000016"|||"1**"
"RCB_TIE000000250336"|"RCB_STE_COM000000000016"|||"5**"
"RCB_TIE000000250333"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272864"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250422"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272856"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250376"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250353"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250335"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250367"|"RCB_STE_COM000000000016"|||"C**"
"RCB_TIE000000250258"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250512"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250289"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000250476"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250393"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250424"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000250470"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272748"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272779"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250415"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272744"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272751"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250421"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250437"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272852"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000141926"|"RCB_STE_COM000000000002"|||"2**"
"RCB_TIE000000250380"|"RCB_STE_COM000000000016"|||"C**"
"RCB_TIE000000272763"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272804"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250406"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250426"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250341"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250340"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250462"|"RCB_STE_COM000000000016"|||"A**"
"RCB_TIE000000272798"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272820"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272794"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272781"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272792"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250468"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272888"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250483"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250433"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272805"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272843"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000250475"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250404"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000250388"|"RCB_STE_COM000000000016"|||"Z99"
"RCB_TIE000000272791"|"RCB_STE_COM000000000016"|||"B**"
"RCB_TIE000000272754"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272817"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272821"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272833"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272847"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000272845"|"RCB_STE_COM000000000016"|||"R**"
"RCB_TIE000000127273"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122045"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000127808"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000127984"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000121141"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122450"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000128527"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122500"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000128103"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000128741"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122782"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000130925"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000131077"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000131807"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000131485"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000139813"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123283"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000131474"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123881"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123872"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123874"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123962"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123970"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000124126"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000143765"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000124201"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000134095"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000134831"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138041"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000135679"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000135655"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000136523"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000136262"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123691"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000124807"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000137568"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123523"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000137797"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138285"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138628"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138907"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138812"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000125209"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126456"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000140388"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000139879"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126471"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000139887"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126562"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000118664"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000140091"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126579"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000140703"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141742"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141924"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141926"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141906"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000142032"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000125767"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000142877"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123926"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126170"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000143895"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126241"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000139857"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000123765"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122857"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000130916"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000128905"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000128629"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000129108"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000120437"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000130981"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141449"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000125570"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141377"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000126219"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000132781"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000120356"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000119828"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000139287"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000131043"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141232"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122971"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000129349"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000141088"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000138516"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000122784"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000244064"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000142506"|"RCB_STE_COM000000000003"|||"2**"
"RCB_TIE000000127273"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122045"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000127984"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000121141"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000127808"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000128527"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122450"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122500"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000128103"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000128741"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122782"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000130925"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000131077"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000131807"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000131485"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123283"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000139813"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000131474"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123881"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123874"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123872"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123970"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123962"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000124126"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000143765"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000124201"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000134095"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000134831"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138041"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000135679"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000135655"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000136262"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000136523"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123691"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000124807"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000137568"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123523"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000137797"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138285"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138628"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138907"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138812"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000125209"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126456"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000140388"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000139879"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000139887"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126471"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126562"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000140091"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000118664"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126579"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000140703"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141742"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141926"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141924"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141906"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000142032"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000125767"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000142877"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126170"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123926"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000143895"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126241"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000123765"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000139857"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000130916"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122857"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000128905"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000128629"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000129108"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000120437"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000130981"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141449"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000125570"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141377"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000126219"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000120356"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000132781"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000119828"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000131043"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000139287"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141232"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122971"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000129349"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000141088"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000132682"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000138516"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000122784"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000142506"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000244064"|"RCB_STE_COM000000000004"|||"2**"
"RCB_TIE000000127273"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000122045"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000127808"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000127984"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000121141"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000122450"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000128527"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000128103"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000122500"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000128741"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000122782"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000130925"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000131077"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000131807"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000131485"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000131474"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123283"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000139813"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123881"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123874"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123872"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123962"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000123970"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000124126"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000143765"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000124201"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000134095"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000134831"|"RCB_STE_COM000000000005"|||"2**"
"RCB_TIE000000135679"|"RCB_STE_COM000000000005"|||"2**"
