tiers_id||||||||||||||||||new_code
RCB_TIE000000058994||||||||||||||||||CATQ_D**
RCB_TIE000000061192||||||||||||||||||CATQ_D**
RCB_TIE000000062707||||||||||||||||||CATQ_D**
RCB_TIE000000062381||||||||||||||||||CATQ_4**
RCB_TIE000000058212||||||||||||||||||CATQ_D**
RCB_TIE000000058012||||||||||||||||||CATQ_D**
RCB_TIE000000060798||||||||||||||||||CATQ_D**
RCB_TIE000000061198||||||||||||||||||CATQ_D**
RCB_TIE000000058613||||||||||||||||||CATQ_D**
RCB_TIE000000059002||||||||||||||||||CATQ_D**
RCB_TIE000000060800||||||||||||||||||CATQ_D**
RCB_TIE000000062716||||||||||||||||||CATQ_D**
RCB_TIE000000062717||||||||||||||||||CATQ_D**
RCB_TIE000000059299||||||||||||||||||CATQ_D**
RCB_TIE000000062003||||||||||||||||||CATQ_D**
RCB_TIE000000058021||||||||||||||||||CATQ_D**
RCB_TIE000000059695||||||||||||||||||CATQ_D**
RCB_TIE000000062006||||||||||||||||||CATQ_D**
RCB_TIE000000058624||||||||||||||||||CATQ_D**
RCB_TIE000000061207||||||||||||||||||CATQ_D**
RCB_TIE000000061604||||||||||||||||||CATQ_D**
RCB_TIE000000058626||||||||||||||||||CATQ_D**
RCB_TIE000000058431||||||||||||||||||CATQ_D**
RCB_TIE000000058628||||||||||||||||||CATQ_D**
RCB_TIE000000060419||||||||||||||||||CATQ_D**
RCB_TIE000000060016||||||||||||||||||CATQ_D**
RCB_TIE000000059021||||||||||||||||||CATQ_D**
RCB_TIE000000058438||||||||||||||||||CATQ_D**
RCB_TIE000000062018||||||||||||||||||CATQ_D**
RCB_TIE000000062735||||||||||||||||||CATQ_D**
RCB_TIE000000062404||||||||||||||||||CATQ_D**
RCB_TIE000000062021||||||||||||||||||CATQ_D**
RCB_TIE000000058638||||||||||||||||||CATQ_D**
RCB_TIE000000061616||||||||||||||||||CATQ_D**
RCB_TIE000000059712||||||||||||||||||CATQ_D**
RCB_TIE000000059323||||||||||||||||||CATQ_D**
RCB_TIE000000058648||||||||||||||||||CATQ_4**
RCB_TIE000000061230||||||||||||||||||CATQ_D**
RCB_TIE000000062416||||||||||||||||||CATQ_D**
RCB_TIE000000062032||||||||||||||||||CATQ_D**
RCB_TIE000000060438||||||||||||||||||CATQ_D**
RCB_TIE000000058456||||||||||||||||||CATQ_D**
RCB_TIE000000060832||||||||||||||||||CATQ_D**
RCB_TIE000000062420||||||||||||||||||CATQ_4**
RCB_TIE000000060835||||||||||||||||||CATQ_D**
RCB_TIE000000058062||||||||||||||||||CATQ_D**
RCB_TIE000000058468||||||||||||||||||CATQ_D**
RCB_TIE000000061642||||||||||||||||||CATQ_D**
RCB_TIE000000062048||||||||||||||||||CATQ_D**
RCB_TIE000000062434||||||||||||||||||CATQ_D**
RCB_TIE000000061647||||||||||||||||||CATQ_D**
RCB_TIE000000058475||||||||||||||||||CATQ_D**
RCB_TIE000000058273||||||||||||||||||CATQ_D**
RCB_TIE000000062057||||||||||||||||||CATQ_D**
RCB_TIE000000058479||||||||||||||||||CATQ_D**
RCB_TIE000000060060||||||||||||||||||CATQ_D**
RCB_TIE000000058480||||||||||||||||||CATQ_D**
RCB_TIE000000060062||||||||||||||||||CATQ_D**
RCB_TIE000000060858||||||||||||||||||CATQ_D**
RCB_TIE000000062781||||||||||||||||||CATQ_D**
RCB_TIE000000062783||||||||||||||||||CATQ_D**
RCB_TIE000000059075||||||||||||||||||CATQ_D**
RCB_TIE000000058286||||||||||||||||||CATQ_D**
RCB_TIE000000058493||||||||||||||||||CATQ_D**
RCB_TIE000000058091||||||||||||||||||CATQ_D**
RCB_TIE000000058289||||||||||||||||||CATQ_D**
RCB_TIE000000062073||||||||||||||||||CATQ_D**
RCB_TIE000000061271||||||||||||||||||CATQ_D**
RCB_TIE000000059080||||||||||||||||||CATQ_D**
RCB_TIE000000062792||||||||||||||||||CATQ_D**
RCB_TIE000000060078||||||||||||||||||CATQ_D**
RCB_TIE000000062795||||||||||||||||||CATQ_D**
RCB_TIE000000062467||||||||||||||||||CATQ_D**
RCB_TIE000000060087||||||||||||||||||CATQ_D**
RCB_TIE000000060490||||||||||||||||||CATQ_D**
RCB_TIE000000060885||||||||||||||||||CATQ_D**
RCB_TIE000000062802||||||||||||||||||CATQ_D**
RCB_TIE000000059383||||||||||||||||||CATQ_D**
RCB_TIE000000063904||||||||||||||||||CATQ_D**
RCB_TIE000000065105||||||||||||||||||CATQ_D**
RCB_TIE000000060095||||||||||||||||||CATQ_D**
RCB_TIE000000063512||||||||||||||||||CATQ_D**
RCB_TIE000000059388||||||||||||||||||CATQ_D**
RCB_TIE000000065111||||||||||||||||||CATQ_D**
RCB_TIE000000063914||||||||||||||||||CATQ_D**
RCB_TIE000000061297||||||||||||||||||CATQ_D**
RCB_TIE000000059393||||||||||||||||||CATQ_D**
RCB_TIE000000059788||||||||||||||||||CATQ_D**
RCB_TIE000000062819||||||||||||||||||CATQ_D**
RCB_TIE000000062822||||||||||||||||||CATQ_D**
RCB_TIE000000061302||||||||||||||||||CATQ_D**
RCB_TIE000000065127||||||||||||||||||CATQ_D**
RCB_TIE000000064325||||||||||||||||||CATQ_D**
RCB_TIE000000059798||||||||||||||||||CATQ_D**
RCB_TIE000000060907||||||||||||||||||CATQ_D**
RCB_TIE000000065132||||||||||||||||||CATQ_D**
RCB_TIE000000064731||||||||||||||||||CATQ_3**
RCB_TIE000000063534||||||||||||||||||CATQ_D**
RCB_TIE000000062831||||||||||||||||||CATQ_D**
RCB_TIE000000062832||||||||||||||||||CATQ_D**
RCB_TIE000000063538||||||||||||||||||CATQ_D**
RCB_TIE000000065142||||||||||||||||||CATQ_D**
RCB_TIE000000060126||||||||||||||||||CATQ_D**
RCB_TIE000000065730||||||||||||||||||CATQ_D**
RCB_TIE000000062509||||||||||||||||||CATQ_D**
RCB_TIE000000064744||||||||||||||||||CATQ_D**
RCB_TIE000000060924||||||||||||||||||CATQ_D**
RCB_TIE000000062515||||||||||||||||||CATQ_D**
RCB_TIE000000063554||||||||||||||||||CATQ_D**
RCB_TIE000000060931||||||||||||||||||CATQ_D**
RCB_TIE000000060138||||||||||||||||||CATQ_D**
RCB_TIE000000059431||||||||||||||||||CATQ_D**
RCB_TIE000000062523||||||||||||||||||CATQ_D**
RCB_TIE000000062858||||||||||||||||||CATQ_D**
RCB_TIE000000062859||||||||||||||||||CATQ_D**
RCB_TIE000000063961||||||||||||||||||CATQ_D**
RCB_TIE000000060551||||||||||||||||||CATQ_D**
RCB_TIE000000062536||||||||||||||||||CATQ_D**
RCB_TIE000000060156||||||||||||||||||CATQ_D**
RCB_TIE000000065169||||||||||||||||||CATQ_D**
RCB_TIE000000059838||||||||||||||||||CATQ_D**
RCB_TIE000000063970||||||||||||||||||CATQ_D**
RCB_TIE000000064773||||||||||||||||||CATQ_D**
RCB_TIE000000062162||||||||||||||||||CATQ_D**
RCB_TIE000000063977||||||||||||||||||CATQ_D**
RCB_TIE000000062166||||||||||||||||||CATQ_D**
RCB_TIE000000062879||||||||||||||||||CATQ_D**
RCB_TIE000000063588||||||||||||||||||CATQ_D**
RCB_TIE000000060175||||||||||||||||||CATQ_D**
RCB_TIE000000064385||||||||||||||||||CATQ_D**
RCB_TIE000000061373||||||||||||||||||CATQ_D**
RCB_TIE000000059472||||||||||||||||||CATQ_D**
RCB_TIE000000060581||||||||||||||||||CATQ_D**
RCB_TIE000000061380||||||||||||||||||CATQ_D**
RCB_TIE000000060979||||||||||||||||||CATQ_D**
RCB_TIE000000062896||||||||||||||||||CATQ_D**
RCB_TIE000000061382||||||||||||||||||CATQ_D**
RCB_TIE000000063999||||||||||||||||||CATQ_4**
RCB_TIE000000062568||||||||||||||||||CATQ_D**
RCB_TIE000000060982||||||||||||||||||CATQ_D**
RCB_TIE000000064400||||||||||||||||||CATQ_D**
RCB_TIE000000061785||||||||||||||||||CATQ_4**
RCB_TIE000000064002||||||||||||||||||CATQ_D**
RCB_TIE000000063607||||||||||||||||||CATQ_D**
RCB_TIE000000064403||||||||||||||||||CATQ_D**
RCB_TIE000000059881||||||||||||||||||CATQ_D**
RCB_TIE000000062579||||||||||||||||||CATQ_D**
RCB_TIE000000060997||||||||||||||||||CATQ_D**
RCB_TIE000000064413||||||||||||||||||CATQ_D**
RCB_TIE000000064017||||||||||||||||||CATQ_D**
RCB_TIE000000062593||||||||||||||||||CATQ_D**
RCB_TIE000000062918||||||||||||||||||CATQ_D**
RCB_TIE000000064418||||||||||||||||||CATQ_D**
RCB_TIE000000061404||||||||||||||||||CATQ_D**
RCB_TIE000000062209||||||||||||||||||CATQ_D**
RCB_TIE000000060209||||||||||||||||||CATQ_D**
RCB_TIE000000062920||||||||||||||||||CATQ_D**
RCB_TIE000000064024||||||||||||||||||CATQ_D**
RCB_TIE000000062214||||||||||||||||||CATQ_D**
RCB_TIE000000061410||||||||||||||||||CATQ_D**
RCB_TIE000000064426||||||||||||||||||CATQ_D**
RCB_TIE000000064829||||||||||||||||||CATQ_D**
RCB_TIE000000061413||||||||||||||||||CATQ_D**
RCB_TIE000000063302||||||||||||||||||CATQ_D**
RCB_TIE000000062602||||||||||||||||||CATQ_D**
RCB_TIE000000060620||||||||||||||||||CATQ_D**
RCB_TIE000000063640||||||||||||||||||CATQ_D**
RCB_TIE000000061419||||||||||||||||||CATQ_D**
RCB_TIE000000060623||||||||||||||||||CATQ_D**
RCB_TIE000000062936||||||||||||||||||CATQ_D**
RCB_TIE000000062937||||||||||||||||||CATQ_D**
RCB_TIE000000064042||||||||||||||||||CATQ_D**
RCB_TIE000000065243||||||||||||||||||CATQ_D**
RCB_TIE000000065244||||||||||||||||||CATQ_D**
RCB_TIE000000062941||||||||||||||||||CATQ_D**
RCB_TIE000000063314||||||||||||||||||CATQ_D**
RCB_TIE000000061427||||||||||||||||||CATQ_D**
RCB_TIE000000062232||||||||||||||||||CATQ_D**
RCB_TIE000000065248||||||||||||||||||CATQ_D**
RCB_TIE000000061430||||||||||||||||||CATQ_D**
RCB_TIE000000062617||||||||||||||||||CATQ_D**
RCB_TIE000000064849||||||||||||||||||CATQ_D**
RCB_TIE000000062948||||||||||||||||||CATQ_D**
RCB_TIE000000061032||||||||||||||||||CATQ_D**
RCB_TIE000000061433||||||||||||||||||CATQ_D**
RCB_TIE000000060639||||||||||||||||||CATQ_D**
RCB_TIE000000065255||||||||||||||||||CATQ_D**
RCB_TIE000000060642||||||||||||||||||CATQ_D**
RCB_TIE000000061435||||||||||||||||||CATQ_D**
RCB_TIE000000064857||||||||||||||||||CATQ_D**
RCB_TIE000000062622||||||||||||||||||CATQ_D**
RCB_TIE000000065265||||||||||||||||||CATQ_D**
RCB_TIE000000063668||||||||||||||||||CATQ_D**
RCB_TIE000000063670||||||||||||||||||CATQ_D**
RCB_TIE000000060658||||||||||||||||||CATQ_D**
RCB_TIE000000060256||||||||||||||||||CATQ_4**
RCB_TIE000000062256||||||||||||||||||CATQ_D**
RCB_TIE000000062639||||||||||||||||||CATQ_D**
RCB_TIE000000061054||||||||||||||||||CATQ_D**
RCB_TIE000000061056||||||||||||||||||CATQ_D**
RCB_TIE000000063343||||||||||||||||||CATQ_D**
RCB_TIE000000062262||||||||||||||||||CATQ_D**
RCB_TIE000000065868||||||||||||||||||CATQ_D**
RCB_TIE000000061859||||||||||||||||||CATQ_9SF
RCB_TIE000000065287||||||||||||||||||CATQ_D**
RCB_TIE000000060268||||||||||||||||||CATQ_D**
RCB_TIE000000064487||||||||||||||||||CATQ_D**
RCB_TIE000000063355||||||||||||||||||CATQ_D**
RCB_TIE000000063358||||||||||||||||||CATQ_D**
RCB_TIE000000065882||||||||||||||||||CATQ_599
RCB_TIE000000063171||||||||||||||||||CATQ_D**
RCB_TIE000000060283||||||||||||||||||CATQ_D**
RCB_TIE000000062667||||||||||||||||||CATQ_D**
RCB_TIE000000061484||||||||||||||||||CATQ_D**
RCB_TIE000000061883||||||||||||||||||CATQ_D**
RCB_TIE000000065899||||||||||||||||||CATQ_D**
RCB_TIE000000064911||||||||||||||||||CATQ_D**
RCB_TIE000000065317||||||||||||||||||CATQ_D**
RCB_TIE000000064517||||||||||||||||||CATQ_D**
RCB_TIE000000063199||||||||||||||||||CATQ_D**
RCB_TIE000000066305||||||||||||||||||CATQ_D**
RCB_TIE000000063728||||||||||||||||||CATQ_D**
RCB_TIE000000064128||||||||||||||||||CATQ_D**
RCB_TIE000000065332||||||||||||||||||CATQ_D**
RCB_TIE000000063730||||||||||||||||||CATQ_D**
RCB_TIE000000064130||||||||||||||||||CATQ_D**
RCB_TIE000000063732||||||||||||||||||CATQ_D**
RCB_TIE000000065512||||||||||||||||||CATQ_D**
RCB_TIE000000066713||||||||||||||||||CATQ_D**
RCB_TIE000000065918||||||||||||||||||CATQ_D**
RCB_TIE000000064937||||||||||||||||||CATQ_D**
RCB_TIE000000066914||||||||||||||||||CATQ_D**
RCB_TIE000000066124||||||||||||||||||CATQ_D**
RCB_TIE000000067107||||||||||||||||||CATQ_D**
RCB_TIE000000066726||||||||||||||||||CATQ_D**
RCB_TIE000000065346||||||||||||||||||CATQ_D**
RCB_TIE000000064945||||||||||||||||||CATQ_D**
RCB_TIE000000065529||||||||||||||||||CATQ_D**
RCB_TIE000000066331||||||||||||||||||CATQ_D**
RCB_TIE000000066735||||||||||||||||||CATQ_D**
RCB_TIE000000065940||||||||||||||||||CATQ_D**
RCB_TIE000000066928||||||||||||||||||CATQ_D**
RCB_TIE000000063756||||||||||||||||||CATQ_D**
RCB_TIE000000064160||||||||||||||||||CATQ_D**
RCB_TIE000000065363||||||||||||||||||CATQ_D**
RCB_TIE000000064961||||||||||||||||||CATQ_D**
RCB_TIE000000064165||||||||||||||||||CATQ_D**
RCB_TIE000000063766||||||||||||||||||CATQ_D**
RCB_TIE000000065370||||||||||||||||||CATQ_D**
RCB_TIE000000066346||||||||||||||||||CATQ_D**
RCB_TIE000000066545||||||||||||||||||CATQ_D**
RCB_TIE000000063242||||||||||||||||||CATQ_D**
RCB_TIE000000066942||||||||||||||||||CATQ_D**
RCB_TIE000000066348||||||||||||||||||CATQ_D**
RCB_TIE000000063438||||||||||||||||||CATQ_D**
RCB_TIE000000065555||||||||||||||||||CATQ_D**
RCB_TIE000000066948||||||||||||||||||CATQ_D**
RCB_TIE000000063775||||||||||||||||||CATQ_D**
RCB_TIE000000065963||||||||||||||||||CATQ_D**
RCB_TIE000000063441||||||||||||||||||CATQ_D**
RCB_TIE000000065383||||||||||||||||||CATQ_D**
RCB_TIE000000066362||||||||||||||||||CATQ_D**
RCB_TIE000000063448||||||||||||||||||CATQ_D**
RCB_TIE000000063258||||||||||||||||||CATQ_D**
RCB_TIE000000066173||||||||||||||||||CATQ_D**
RCB_TIE000000063263||||||||||||||||||CATQ_D**
RCB_TIE000000063789||||||||||||||||||CATQ_D**
RCB_TIE000000064586||||||||||||||||||CATQ_D**
RCB_TIE000000066964||||||||||||||||||CATQ_D**
RCB_TIE000000064991||||||||||||||||||CATQ_D**
RCB_TIE000000063793||||||||||||||||||CATQ_D**
RCB_TIE000000065575||||||||||||||||||CATQ_D**
RCB_TIE000000066183||||||||||||||||||CATQ_D**
RCB_TIE000000065987||||||||||||||||||CATQ_D**
RCB_TIE000000066185||||||||||||||||||CATQ_D**
RCB_TIE000000066187||||||||||||||||||CATQ_D**
RCB_TIE000000063466||||||||||||||||||CATQ_D**
RCB_TIE000000067172||||||||||||||||||CATQ_D**
RCB_TIE000000064602||||||||||||||||||CATQ_D**
RCB_TIE000000064603||||||||||||||||||CATQ_D**
RCB_TIE000000064208||||||||||||||||||CATQ_D**
RCB_TIE000000065007||||||||||||||||||CATQ_D**
RCB_TIE000000067181||||||||||||||||||CATQ_D**
RCB_TIE000000064609||||||||||||||||||CATQ_D**
RCB_TIE000000063814||||||||||||||||||CATQ_D**
RCB_TIE000000065414||||||||||||||||||CATQ_D**
RCB_TIE000000066001||||||||||||||||||CATQ_D**
RCB_TIE000000063816||||||||||||||||||CATQ_D**
RCB_TIE000000066597||||||||||||||||||CATQ_D**
RCB_TIE000000066202||||||||||||||||||CATQ_D**
RCB_TIE000000066005||||||||||||||||||CATQ_D**
RCB_TIE000000067189||||||||||||||||||CATQ_D**
RCB_TIE000000067190||||||||||||||||||CATQ_D**
RCB_TIE000000063489||||||||||||||||||CATQ_D**
RCB_TIE000000064622||||||||||||||||||CATQ_D**
RCB_TIE000000067324||||||||||||||||||CATQ_D**
RCB_TIE000000066407||||||||||||||||||CATQ_D**
RCB_TIE000000063497||||||||||||||||||CATQ_D**
RCB_TIE000000067200||||||||||||||||||CATQ_D**
RCB_TIE000000067203||||||||||||||||||CATQ_D**
RCB_TIE000000065618||||||||||||||||||CATQ_D**
RCB_TIE000000067207||||||||||||||||||CATQ_D**
RCB_TIE000000066621||||||||||||||||||CATQ_D**
RCB_TIE000000066624||||||||||||||||||CATQ_D**
RCB_TIE000000066030||||||||||||||||||CATQ_D**
RCB_TIE000000065043||||||||||||||||||CATQ_D**
RCB_TIE000000065446||||||||||||||||||CATQ_D**
RCB_TIE000000066429||||||||||||||||||CATQ_D**
RCB_TIE000000064247||||||||||||||||||CATQ_D**
RCB_TIE000000069117||||||||||||||||||CATQ_D**
RCB_TIE000000066630||||||||||||||||||CATQ_4**
RCB_TIE000000069118||||||||||||||||||CATQ_D**
RCB_TIE000000067030||||||||||||||||||CATQ_D**
RCB_TIE000000063853||||||||||||||||||CATQ_D**
RCB_TIE000000067223||||||||||||||||||CATQ_D**
RCB_TIE000000066241||||||||||||||||||CATQ_D**
RCB_TIE000000067353||||||||||||||||||CATQ_D**
RCB_TIE000000065641||||||||||||||||||CATQ_D**
RCB_TIE000000066639||||||||||||||||||CATQ_D**
RCB_TIE000000067036||||||||||||||||||CATQ_D**
RCB_TIE000000065463||||||||||||||||||CATQ_D**
RCB_TIE000000063864||||||||||||||||||CATQ_D**
RCB_TIE000000069136||||||||||||||||||CATQ_D**
RCB_TIE000000066054||||||||||||||||||CATQ_D**
RCB_TIE000000067045||||||||||||||||||CATQ_D**
RCB_TIE000000064670||||||||||||||||||CATQ_D**
RCB_TIE000000063873||||||||||||||||||CATQ_D**
RCB_TIE000000067051||||||||||||||||||CATQ_D**
RCB_TIE000000067243||||||||||||||||||CATQ_D**
RCB_TIE000000064673||||||||||||||||||CATQ_D**
RCB_TIE000000066061||||||||||||||||||CATQ_D**
RCB_TIE000000064279||||||||||||||||||CATQ_D**
RCB_TIE000000067249||||||||||||||||||CATQ_D**
RCB_TIE000000063880||||||||||||||||||CATQ_D**
RCB_TIE000000067251||||||||||||||||||CATQ_D**
RCB_TIE000000065484||||||||||||||||||CATQ_D**
RCB_TIE000000067254||||||||||||||||||CATQ_D**
RCB_TIE000000066073||||||||||||||||||CATQ_D**
RCB_TIE000000067388||||||||||||||||||CATQ_D**
RCB_TIE000000063893||||||||||||||||||CATQ_D**
RCB_TIE000000066879||||||||||||||||||CATQ_D**
RCB_TIE000000066675||||||||||||||||||CATQ_D**
RCB_TIE000000069164||||||||||||||||||CATQ_D**
RCB_TIE000000066292||||||||||||||||||CATQ_D**
RCB_TIE000000067504||||||||||||||||||CATQ_D**
RCB_TIE000000066295||||||||||||||||||CATQ_D**
RCB_TIE000000067706||||||||||||||||||CATQ_D**
RCB_TIE000000066297||||||||||||||||||CATQ_D**
RCB_TIE000000067280||||||||||||||||||CATQ_D**
RCB_TIE000000067908||||||||||||||||||CATQ_D**
RCB_TIE000000066100||||||||||||||||||CATQ_D**
RCB_TIE000000067511||||||||||||||||||CATQ_D**
RCB_TIE000000067512||||||||||||||||||CATQ_D**
RCB_TIE000000067513||||||||||||||||||CATQ_D**
RCB_TIE000000068312||||||||||||||||||CATQ_D**
RCB_TIE000000068112||||||||||||||||||CATQ_D**
RCB_TIE000000067094||||||||||||||||||CATQ_D**
RCB_TIE000000070307||||||||||||||||||CATQ_D**
RCB_TIE000000071102||||||||||||||||||CATQ_D**
RCB_TIE000000067921||||||||||||||||||CATQ_D**
RCB_TIE000000071106||||||||||||||||||CATQ_D**
RCB_TIE000000069199||||||||||||||||||CATQ_D**
RCB_TIE000000068329||||||||||||||||||CATQ_D**
RCB_TIE000000068130||||||||||||||||||CATQ_D**
RCB_TIE000000067533||||||||||||||||||CATQ_D**
RCB_TIE000000067430||||||||||||||||||CATQ_D**
RCB_TIE000000068336||||||||||||||||||CATQ_D**
RCB_TIE000000068136||||||||||||||||||CATQ_D**
RCB_TIE000000069917||||||||||||||||||CATQ_D**
RCB_TIE000000067939||||||||||||||||||CATQ_D**
RCB_TIE000000071511||||||||||||||||||CATQ_D**
RCB_TIE000000069206||||||||||||||||||CATQ_D**
RCB_TIE000000068527||||||||||||||||||CATQ_D**
RCB_TIE000000067743||||||||||||||||||CATQ_D**
RCB_TIE000000068818||||||||||||||||||CATQ_D**
RCB_TIE000000068141||||||||||||||||||CATQ_D**
RCB_TIE000000069210||||||||||||||||||CATQ_D**
RCB_TIE000000071913||||||||||||||||||CATQ_D**
RCB_TIE000000071914||||||||||||||||||CATQ_D**
RCB_TIE000000068146||||||||||||||||||CATQ_D**
RCB_TIE000000068148||||||||||||||||||CATQ_D**
RCB_TIE000000071522||||||||||||||||||CATQ_D**
RCB_TIE000000071525||||||||||||||||||CATQ_D**
RCB_TIE000000070734||||||||||||||||||CATQ_D**
RCB_TIE000000068833||||||||||||||||||CATQ_D**
RCB_TIE000000067961||||||||||||||||||CATQ_D**
RCB_TIE000000071930||||||||||||||||||CATQ_9SL
RCB_TIE000000068552||||||||||||||||||CATQ_D**
RCB_TIE000000068842||||||||||||||||||CATQ_D**
RCB_TIE000000069555||||||||||||||||||CATQ_D**
RCB_TIE000000067569||||||||||||||||||CATQ_D**
RCB_TIE000000069238||||||||||||||||||CATQ_D**
RCB_TIE000000069559||||||||||||||||||CATQ_D**
RCB_TIE000000067975||||||||||||||||||CATQ_D**
RCB_TIE000000067577||||||||||||||||||CATQ_D**
RCB_TIE000000071945||||||||||||||||||CATQ_D**
RCB_TIE000000067979||||||||||||||||||CATQ_D**
RCB_TIE000000068182||||||||||||||||||CATQ_D**
RCB_TIE000000069571||||||||||||||||||CATQ_D**
RCB_TIE000000069255||||||||||||||||||CATQ_D**
RCB_TIE000000067589||||||||||||||||||CATQ_D**
RCB_TIE000000069256||||||||||||||||||CATQ_D**
RCB_TIE000000069975||||||||||||||||||CATQ_D**
RCB_TIE000000070777||||||||||||||||||CATQ_D**
RCB_TIE000000069265||||||||||||||||||CATQ_D**
RCB_TIE000000070780||||||||||||||||||CATQ_D**
RCB_TIE000000068002||||||||||||||||||CATQ_D**
RCB_TIE000000067607||||||||||||||||||CATQ_D**
RCB_TIE000000070792||||||||||||||||||CATQ_D**
RCB_TIE000000068209||||||||||||||||||CATQ_D**
RCB_TIE000000068894||||||||||||||||||CATQ_D**
RCB_TIE000000071987||||||||||||||||||CATQ_D**
RCB_TIE000000067617||||||||||||||||||CATQ_D**
RCB_TIE000000069604||||||||||||||||||CATQ_D**
RCB_TIE000000070801||||||||||||||||||CATQ_D**
RCB_TIE000000067823||||||||||||||||||CATQ_D**
RCB_TIE000000072320||||||||||||||||||CATQ_D**
RCB_TIE000000068025||||||||||||||||||CATQ_D**
RCB_TIE000000071996||||||||||||||||||CATQ_D**
RCB_TIE000000067830||||||||||||||||||CATQ_D**
RCB_TIE000000070413||||||||||||||||||CATQ_D**
RCB_TIE000000070813||||||||||||||||||CATQ_D**
RCB_TIE000000068622||||||||||||||||||CATQ_D**
RCB_TIE000000070817||||||||||||||||||CATQ_D**
RCB_TIE000000072334||||||||||||||||||CATQ_D**
RCB_TIE000000068440||||||||||||||||||CATQ_D**
RCB_TIE000000068625||||||||||||||||||CATQ_D**
RCB_TIE000000071219||||||||||||||||||CATQ_D**
RCB_TIE000000067644||||||||||||||||||CATQ_D**
RCB_TIE000000071226||||||||||||||||||CATQ_D**
RCB_TIE000000067852||||||||||||||||||CATQ_D**
RCB_TIE000000068054||||||||||||||||||CATQ_D**
RCB_TIE000000068641||||||||||||||||||CATQ_D**
RCB_TIE000000072022||||||||||||||||||CATQ_D**
RCB_TIE000000068930||||||||||||||||||CATQ_D**
RCB_TIE000000068466||||||||||||||||||CATQ_D**
RCB_TIE000000068939||||||||||||||||||CATQ_D**
RCB_TIE000000069332||||||||||||||||||CATQ_D**
RCB_TIE000000071640||||||||||||||||||CATQ_D**
RCB_TIE000000071642||||||||||||||||||CATQ_D**
RCB_TIE000000068658||||||||||||||||||CATQ_D**
RCB_TIE000000071647||||||||||||||||||CATQ_D**
RCB_TIE000000072373||||||||||||||||||CATQ_D**
RCB_TIE000000070459||||||||||||||||||CATQ_D**
RCB_TIE000000069665||||||||||||||||||CATQ_D**
RCB_TIE000000069345||||||||||||||||||CATQ_D**
RCB_TIE000000070859||||||||||||||||||CATQ_D**
RCB_TIE000000068087||||||||||||||||||CATQ_D**
RCB_TIE000000068673||||||||||||||||||CATQ_D**
RCB_TIE000000072388||||||||||||||||||CATQ_D**
RCB_TIE000000071662||||||||||||||||||CATQ_D**
RCB_TIE000000072057||||||||||||||||||CATQ_D**
RCB_TIE000000070475||||||||||||||||||CATQ_D**
RCB_TIE000000069359||||||||||||||||||CATQ_D**
RCB_TIE000000068496||||||||||||||||||CATQ_D**
RCB_TIE000000072061||||||||||||||||||CATQ_D**
RCB_TIE000000071274||||||||||||||||||CATQ_D**
RCB_TIE000000071275||||||||||||||||||CATQ_D**
RCB_TIE000000068686||||||||||||||||||CATQ_D**
RCB_TIE000000069689||||||||||||||||||CATQ_D**
RCB_TIE000000068689||||||||||||||||||CATQ_D**
RCB_TIE000000073901||||||||||||||||||CATQ_D**
RCB_TIE000000072072||||||||||||||||||CATQ_D**
RCB_TIE000000070096||||||||||||||||||CATQ_D**
RCB_TIE000000071690||||||||||||||||||CATQ_D**
RCB_TIE000000073913||||||||||||||||||CATQ_D**
RCB_TIE000000074315||||||||||||||||||CATQ_D**
RCB_TIE000000071694||||||||||||||||||CATQ_D**
RCB_TIE000000071303||||||||||||||||||CATQ_D**
RCB_TIE000000074324||||||||||||||||||CATQ_D**
RCB_TIE000000071304||||||||||||||||||CATQ_D**
RCB_TIE000000074723||||||||||||||||||CATQ_D**
RCB_TIE000000069400||||||||||||||||||CATQ_D**
RCB_TIE000000070513||||||||||||||||||CATQ_D**
RCB_TIE000000071701||||||||||||||||||CATQ_D**
RCB_TIE000000073126||||||||||||||||||CATQ_D**
RCB_TIE000000073526||||||||||||||||||CATQ_4**
RCB_TIE000000070111||||||||||||||||||CATQ_D**
RCB_TIE000000071705||||||||||||||||||CATQ_D**
RCB_TIE000000069402||||||||||||||||||CATQ_D**
RCB_TIE000000069006||||||||||||||||||CATQ_D**
RCB_TIE000000070519||||||||||||||||||CATQ_D**
RCB_TIE000000074731||||||||||||||||||CATQ_D**
RCB_TIE000000073132||||||||||||||||||CATQ_D**
RCB_TIE000000069009||||||||||||||||||CATQ_D**
RCB_TIE000000069013||||||||||||||||||CATQ_D**
RCB_TIE000000074738||||||||||||||||||CATQ_D**
RCB_TIE000000070121||||||||||||||||||CATQ_D**
RCB_TIE000000071715||||||||||||||||||CATQ_D**
RCB_TIE000000070929||||||||||||||||||CATQ_D**
RCB_TIE000000070129||||||||||||||||||CATQ_D**
RCB_TIE000000070932||||||||||||||||||CATQ_D**
RCB_TIE000000073948||||||||||||||||||CATQ_D**
RCB_TIE000000071726||||||||||||||||||CATQ_D**
RCB_TIE000000072122||||||||||||||||||CATQ_D**
RCB_TIE000000069028||||||||||||||||||CATQ_D**
RCB_TIE000000075538||||||||||||||||||CATQ_D**
RCB_TIE000000071729||||||||||||||||||CATQ_D**
RCB_TIE000000073554||||||||||||||||||CATQ_D**
